make,model,engine_size,trim,mileage,transmission_type,reg_year,fuel_type,price
Vauxhall,Corsa,1.8,1.2 SE 5dr,"18,549",Manual,2020,Petrol,"£10,699"
Toyota,Corolla,1.8,2.0 VVT-i Hybrid Excel 5dr CVT,"13,539",Manual,2022,Petrol/Electric,"£23,699"
Mazda,Mx-5,1.8,1.5 [132] R-Sport 2dr,"9,058",Manual,2021,Petrol,"£17,799"
Mini,Hatchback,1.8,1.5 Cooper Sport II 5dr Auto,"21,517",Manual,2019,Petrol,"£16,599"
KIA,Stonic,1.8,1.0T GDi 99 2 5dr,"8,337",Manual,2022,Petrol,"£15,499"
Volkswagen,Arteon,1.8,2.0 TSI R-Line 5dr DSG,"6,863",Manual,2022,Petrol,"£29,599"
Skoda,Scala,1.8,1.0 TSI SE 5dr,"17,952",Manual,2019,Petrol,"£11,999"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"19,440",Manual,2020,Petrol,"£10,199"
Ford,Fiesta,1.8,1.0 EcoBoost 95 ST-Line Edition 5dr,"29,258",Manual,2020,Petrol,"£11,499"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"22,879",Manual,2020,Petrol,"£10,099"
Volkswagen,Golf,1.8,1.5 TSI Style 5dr,"27,778",Manual,2020,Petrol,"£16,999"
Peugeot,508,1.8,1.2 PureTech GT Line 5dr EAT8,"20,672",Manual,2021,Petrol,"£16,999"
Audi,Q2,1.8,1.4 TFSI S Line 5dr S Tronic,"16,556",Manual,2018,Petrol,"£18,599"
Ford,Ecosport,1.8,1.0 EcoBoost 125 Titanium 5dr,"21,440",Manual,2019,Petrol,"£11,699"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"26,062",Manual,2020,Petrol,"£9,899"
Audi,A6,1.8,45 TFSI 265 Quattro Sport 4dr S Tronic,"21,876",Manual,2020,Petrol,"£25,899"
Renault,Clio,1.8,0.9 TCE 90 Iconic 5dr,"20,760",Manual,2019,Petrol,"£9,899"
Suzuki,Swift,1.8,1.2 Dualjet 83 12V Hybrid SZ-T 5dr Auto,"2,440",Manual,2023,Petrol/Electric,"£16,699"
Skoda,Fabia,1.8,1.0 TSI Colour Edition 5dr,"23,200",Manual,2021,Petrol,"£11,999"
Vauxhall,Corsa,1.8,1.2 SE Nav 5dr,"25,399",Manual,2019,Petrol,"£9,799"
Peugeot,208,1.8,1.2 PureTech 100 GT Line 5dr,"12,439",Manual,2020,Petrol,"£15,399"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"26,316",Manual,2020,Petrol,"£13,799"
Dacia,Sandero Stepway,1.8,1.0 TCe Prestige 5dr,"3,509",Manual,2021,Petrol,"£13,699"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"27,747",Manual,2020,Petrol,"£9,799"
Seat,Ateca,1.8,1.5 TSI EVO SE Technology 5dr,"16,040",Manual,2021,Petrol,"£18,499"
Hyundai,I10,1.8,1.0 MPi SE Connect 5dr,"7,030",Manual,2021,Petrol,"£11,799"
Mini,Hatchback,1.8,1.5 One Classic II 3dr Auto [Nav Pack],"25,111",Manual,2019,Petrol,"£13,699"
KIA,Picanto,1.8,1.25 2 5dr,"1,747",Manual,2020,Petrol,"£10,199"
Toyota,Aygo,1.8,1.0 VVT-i X-Play 5dr,"39,280",Manual,2019,Petrol,"£7,899"
Peugeot,208,1.8,1.2 PureTech 100 Active Premium 5dr,"6,631",Manual,2022,Petrol,"£14,999"
KIA,Sportage,1.8,1.6 GDi ISG 2 5dr,"28,112",Manual,2020,Petrol,"£15,499"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"23,325",Manual,2020,Petrol,"£9,999"
Audi,A1,1.8,25 TFSI S Line 5dr,"16,727",Manual,2022,Petrol,"£18,499"
Suzuki,Ignis,1.8,1.2 Dualjet SHVS SZ5 5dr,"22,410",Manual,2018,Petrol,"£10,599"
Vauxhall,Mokka X,1.8,1.4T ecoTEC Design Nav 5dr,"43,986",Manual,2018,Petrol,"£9,999"
Audi,Q8,1.8,50 TDI Quattro S Line 5dr Tiptronic,"13,638",Manual,2019,Diesel,"£43,599"
Vauxhall,Corsa,1.8,1.4 Energy 5dr [AC],"18,174",Manual,2019,Petrol,"£9,699"
Ford,Focus,1.8,2.0 EcoBlue 190 ST 5dr,"36,300",Manual,2020,Diesel,"£17,999"
BMW,1 Series,1.8,120d M Sport 5dr Step Auto,"17,286",Manual,2021,Diesel,"£23,999"
Toyota,Corolla,1.8,2.0 VVT-i Hybrid Design 5dr CVT,"10,770",Manual,2020,Petrol/Electric,"£18,399"
Toyota,Corolla,1.8,1.8 VVT-i Hybrid Design 5dr CVT,"6,712",Manual,2020,Petrol/Electric,"£21,299"
Volkswagen,T-Cross,1.8,1.0 TSI United 5dr,"29,330",Manual,2021,Petrol,"£15,499"
Volkswagen,T-Cross,1.8,1.0 TSI 115 SE 5dr,"35,374",Manual,2019,Petrol,"£13,499"
Audi,A4,1.8,35 TFSI Sport 5dr S Tronic,"15,812",Manual,2020,Petrol,"£23,499"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"29,090",Manual,2019,Petrol,"£12,999"
Dacia,Duster,1.8,1.0 TCe 100 Bi-Fuel Comfort 5dr,"17,761",Manual,2022,Petrol/LPG,"£13,299"
Volkswagen,Polo,1.8,1.0 TSI 95 Beats 5dr,"29,705",Manual,2019,Petrol,"£12,499"
KIA,Sportage,1.8,1.6 GDi ISG 2 5dr,"29,626",Manual,2020,Petrol,"£14,899"
Volkswagen,Polo,1.8,1.0 EVO 80 Match 5dr,"6,924",Manual,2021,Petrol,"£14,199"
Seat,Arona,1.8,1.0 TSI 110 XPERIENCE Lux 5dr,"5,983",Manual,2022,Petrol,"£17,899"
Volkswagen,UP,1.8,1.0 115PS Up GTI 5dr,"30,456",Manual,2019,Petrol,"£12,299"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"27,785",Manual,2020,Petrol,"£12,999"
Seat,Ibiza,1.8,1.0 TSI 95 Xcellence Lux 5dr,"13,813",Manual,2021,Petrol,"£15,399"
Ford,Fiesta,1.8,1.0 EcoBoost 125 ST-Line Edition 5dr,"33,603",Manual,2020,Petrol,"£11,399"
Volkswagen,Golf,1.8,1.5 TSI 150 Life 5dr,"7,462",Manual,2023,Petrol,"£19,899"
Vauxhall,Corsa,1.8,1.2 Turbo SRi Premium 5dr,"18,252",Manual,2020,Petrol,"£11,599"
Vauxhall,Corsa,1.8,1.4 [75] Energy 5dr [AC],"16,715",Manual,2019,Petrol,"£9,299"
Vauxhall,Adam,1.8,1.2i Griffin 3dr,"24,021",Manual,2019,Petrol,"£9,199"
Hyundai,I10,1.8,1.0 MPi Premium 5dr,"19,834",Manual,2021,Petrol,"£11,799"
Peugeot,508,1.8,1.2 PureTech GT Line 5dr EAT8,"26,079",Manual,2021,Petrol,"£16,999"
Ford,Fiesta,1.8,1.0 EcoBoost Hybrid mHEV 125 Titanium 5dr,"7,783",Manual,2020,Petrol/Electric,"£12,499"
Vauxhall,Grandland X,1.8,1.5 Turbo D SE 5dr,"18,665",Manual,2020,Diesel,"£12,699"
Seat,Arona,1.8,1.0 TSI 115 FR [EZ] 5dr,"13,125",Manual,2020,Petrol,"£12,499"
Ford,Ecosport,1.8,1.0 EcoBoost 125 ST-Line 5dr,"25,931",Manual,2020,Petrol,"£13,099"
Peugeot,2008,1.8,1.2 PureTech Allure Premium 5dr [Start Stop],"25,318",Manual,2019,Petrol,"£10,799"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"24,618",Manual,2020,Petrol,"£9,999"
Mini,Hatchback,1.8,2.0 Cooper S Sport II 5dr Auto [Comfort Pack],"15,691",Manual,2020,Petrol,"£19,499"
Volkswagen,Golf,1.8,1.5 TSI 150 Life 5dr,"8,761",Manual,2023,Petrol,"£19,799"
Ford,Fiesta,1.8,1.0 EcoBoost 125 Active X 5dr,"25,018",Manual,2018,Petrol,"£11,199"
KIA,Sportage,1.8,1.6 GDi ISG 2 5dr,"18,097",Manual,2019,Petrol,"£15,399"
KIA,Stonic,1.8,1.0T GDi 99 2 5dr DCT,"7,192",Manual,2022,Petrol,"£16,699"
Ford,Mustang,1.8,5.0 V8 GT [Custom Pack 2] 2dr Auto,"11,227",Manual,2019,Petrol,"£36,399"
Skoda,Scala,1.8,1.0 TSI 95 SE L 5dr,"18,069",Manual,2020,Petrol,"£13,899"
Toyota,Aygo,1.8,1.0 VVT-i X-Play TSS 5dr,"13,310",Manual,2021,Petrol,"£9,499"
BMW,Z4,1.8,sDrive 30i M Sport 2dr Auto [Tech-Plus Pack],"12,731",Manual,2019,Petrol,"£27,499"
Vauxhall,Mokka,1.8,1.2 Turbo Ultimate Nav 5dr Auto,"4,615",Manual,2021,Petrol,"£20,399"
Volkswagen,Passat,1.8,2.0 TDI EVO SCR SE Nav 5dr DSG,"32,833",Manual,2019,Diesel,"£16,999"
Nissan,Micra,1.8,1.0 IG-T 92 N-Sport 5dr CVT [Nav],"4,987",Manual,2022,Petrol,"£15,999"
KIA,Sportage,1.8,1.6 GDi ISG 2 5dr,"24,054",Manual,2020,Petrol,"£15,499"
BMW,4 Series,1.8,420d [190] M Sport 2dr Auto [Professional Media],"22,142",Manual,2019,Diesel,"£18,699"
Renault,Clio,1.8,1.0 TCe 90 S Edition 5dr,"11,913",Manual,2021,Petrol,"£13,199"
Audi,Q3,1.8,40 TFSI Quattro Sport 5dr S Tronic,"18,330",Manual,2019,Petrol,"£24,099"
Ford,Puma,1.8,1.0 EcoBoost Hybrid mHEV 155 Titanium 5dr,"9,777",Manual,2020,Petrol/Electric,"£16,399"
KIA,Stonic,1.8,1.0T GDi 2 5dr,"17,730",Manual,2020,Petrol,"£12,799"
Volkswagen,Golf,1.8,1.4 TSI eHybrid Style 5dr DSG,"10,647",Manual,2022,Petrol/PlugIn,"£24,799"
BMW,2 Series,1.8,218i M Sport 2dr [Nav] Step Auto,"26,607",Manual,2019,Petrol,"£16,399"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"22,349",Manual,2020,Petrol,"£10,099"
BMW,3 Series,1.8,320i M Sport 4dr Step Auto,"38,777",Manual,2018,Petrol,"£16,199"
Seat,Ibiza,1.8,1.0 TSI 110 FR Sport 5dr,"7,374",Manual,2021,Petrol,"£15,999"
Vauxhall,Grandland X,1.8,1.2 Turbo SE 5dr,"17,947",Manual,2020,Petrol,"£12,199"
Volkswagen,Polo,1.8,1.0 TSI 95 SE 5dr,"35,410",Manual,2019,Petrol,"£11,699"
Toyota,Rav4,1.8,2.5 VVT-i Hybrid Excel 5dr CVT,"12,024",Manual,2022,Petrol/Electric,"£32,299"
KIA,Sportage,1.8,1.6 GDi ISG 2 5dr,"29,206",Manual,2019,Petrol,"£14,599"
Peugeot,208,1.8,1.2 PureTech 100 Allure 5dr,"30,000",Manual,2021,Petrol,"£12,599"
Audi,Q7,1.8,50 TDI Quattro Black Edition 5dr Tiptronic,"46,208",Manual,2019,Diesel,"£35,499"
BMW,1 Series,1.8,120d xDrive M Sport 5dr Step Auto,"22,166",Manual,2020,Diesel,"£22,999"
Suzuki,Vitara,1.8,1.4 Boosterjet 48V Hybrid SZ4 5dr,"20,351",Manual,2021,Petrol/Electric,"£13,299"
Mini,Hatchback,1.8,1.5 Cooper II 5dr,"19,251",Manual,2018,Petrol,"£12,499"
Nissan,X-Trail,1.8,1.7 dCi Acenta 5dr CVT,"10,677",Manual,2020,Diesel,"£19,099"
Fiat,500X,1.8,1.0 Red 5dr,"16,670",Manual,2022,Petrol,"£15,499"
Nissan,Micra,1.8,1.0 IG-T 92 N-Sport 5dr CVT [Nav],"7,039",Manual,2022,Petrol,"£15,899"
Audi,A3,1.8,S3 TFSI 300 Quattro 2dr S Tronic,"20,205",Manual,2019,Petrol,"£24,999"
Nissan,Qashqai,1.8,1.3 DiG-T Acenta Premium 5dr,"23,857",Manual,2019,Petrol,"£12,799"
Ford,Fiesta,1.8,1.0 EcoBoost Hybrid mHEV 125 ST-Line X Edition 5dr,"29,618",Manual,2021,Petrol/Electric,"£12,999"
Hyundai,Kona,1.8,1.0T GDi Blue Drive S 5dr,"31,422",Manual,2018,Petrol,"£10,499"
Audi,A3,1.8,35 TFSI S Line 5dr S Tronic,"25,359",Manual,2019,Petrol,"£18,399"
Nissan,Juke,1.8,1.0 DiG-T Acenta 5dr DCT,"11,527",Manual,2020,Petrol,"£14,999"
Volkswagen,Polo,1.8,1.0 TSI 110 SEL 5dr,"13,913",Manual,2021,Petrol,"£14,699"
Vauxhall,Corsa,1.8,1.2 SE 5dr,"37,214",Manual,2019,Petrol,"£9,099"
Hyundai,Kona,1.8,1.0T GDi Blue Drive SE 5dr,"17,978",Manual,2019,Petrol,"£12,599"
Volkswagen,Golf,1.8,1.5 TSI Style Edition 5dr,"4,489",Manual,2023,Petrol,"£20,999"
BMW,X2,1.8,xDrive 20d M Sport 5dr Step Auto,"21,847",Manual,2018,Diesel,"£21,799"
Volkswagen,Golf,1.8,1.5 TSI Style 5dr,"8,907",Manual,2020,Petrol,"£17,999"
Mercedes-Benz,A Class,1.8,A180d [2.0] SE 5dr,"17,011",Manual,2021,Diesel,"£17,599"
Mazda,Cx-30,1.8,2.0 e-Skyactiv G MHEV Sport Lux 5dr Auto,"24,250",Manual,2022,Petrol/Electric,"£19,599"
BMW,1 Series,1.8,118i [136] M Sport 5dr [Live Cockpit Professional],"6,490",Manual,2022,Petrol,"£22,499"
KIA,Sportage,1.8,1.6 GDi ISG 2 5dr,"29,513",Manual,2020,Petrol,"£15,199"
Lexus,UX,1.8,250h 2.0 Takumi 5dr CVT,"21,011",Manual,2019,Petrol/Electric,"£23,699"
Nissan,Micra,1.8,1.0 IG-T 92 Tekna 5dr,"6,605",Manual,2022,Petrol,"£13,799"
Volkswagen,T-Cross,1.8,1.0 TSI 110 R-Line 5dr,"4,452",Manual,2021,Petrol,"£19,999"
Nissan,Qashqai,1.8,1.7 dCi Tekna 5dr,"27,215",Manual,2019,Diesel,"£15,999"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"25,932",Manual,2020,Petrol,"£13,999"
Citroen,C3,1.8,1.2 PureTech 110 Flair Plus 5dr EAT6,"18,577",Manual,2020,Petrol,"£13,699"
Mazda,Cx-30,1.8,2.0 Skyactiv-X MHEV GT Sport 5dr AWD,"12,985",Manual,2020,Petrol/Electric,"£20,299"
Volkswagen,Golf,1.8,1.5 TSI 150 R-Line 5dr,"7,452",Manual,2022,Petrol,"£22,799"
Volkswagen,Golf,1.8,1.6 TDI GT 5dr,"26,721",Manual,2018,Diesel,"£13,899"
Peugeot,2008,1.8,1.2 PureTech 130 GT Premium 5dr EAT8,"10,040",Manual,2022,Petrol,"£22,599"
Ford,Ecosport,1.8,1.0 EcoBoost 125 Titanium 5dr,"24,121",Manual,2019,Petrol,"£11,599"
Ford,Puma,1.8,1.0 EcoBoost Hybrid mHEV ST-Line 5dr DCT,"15,023",Manual,2022,Petrol/Electric,"£19,599"
Volkswagen,Arteon,1.8,2.0 TDI R-Line 5dr DSG,"18,575",Manual,2022,Diesel,"£26,299"
Toyota,C-Hr,1.8,1.8 Hybrid Icon 5dr CVT,"15,115",Manual,2021,Petrol/Electric,"£18,299"
Skoda,Karoq,1.8,1.0 TSI SE Technology 5dr,"29,065",Manual,2020,Petrol,"£13,699"
Seat,Arona,1.8,1.0 TSI 110 SE Technology 5dr DSG,"8,977",Manual,2022,Petrol,"£15,399"
Jaguar,E-Pace,1.8,2.0d [180] HSE 5dr Auto,"35,062",Manual,2018,Diesel,"£22,199"
Vauxhall,Adam,1.8,1.2i Griffin 3dr,"8,356",Manual,2019,Petrol,"£10,399"
Nissan,Micra,1.8,1.0 IG-T 100 Acenta 5dr,"7,659",Manual,2020,Petrol,"£11,199"
Jaguar,E-Pace,1.8,2.0d Chequered Flag Edition 5dr Auto,"17,594",Manual,2019,Diesel,"£24,999"
Nissan,Qashqai,1.8,1.3 DiG-T 160 Acenta Premium 5dr,"28,995",Manual,2020,Petrol,"£13,199"
Volkswagen,Golf,1.8,1.5 TSI Style Edition 5dr,"5,730",Manual,2023,Petrol,"£20,999"
Mitsubishi,Eclipse Cross,1.8,1.5 Dynamic 5dr,"33,745",Manual,2020,Petrol,"£12,999"
Audi,Q2,1.8,30 TFSI S Line 5dr,"10,556",Manual,2022,Petrol,"£21,799"
Mini,Hatchback,1.8,2.0 Cooper S II 5dr,"20,527",Manual,2018,Petrol,"£13,799"
Ford,Fiesta,1.8,1.0 EcoBoost ST-Line 5dr,"17,115",Manual,2022,Petrol,"£14,399"
Vauxhall,Mokka X,1.8,1.4T Griffin Plus 5dr,"18,335",Manual,2019,Petrol,"£12,599"
Nissan,Qashqai,1.8,1.5 dCi 115 Acenta Premium 5dr,"22,713",Manual,2019,Diesel,"£12,999"
Audi,Q2,1.8,30 TDI S Line 5dr S Tronic,"17,432",Manual,2019,Diesel,"£18,699"
Nissan,Qashqai,1.8,1.3 DiG-T MH 158 Acenta Premium 5dr Xtronic,"23,027",Manual,2022,Petrol,"£20,799"
Vauxhall,Corsa,1.8,1.2 Turbo SRi 5dr,"20,806",Manual,2020,Petrol,"£10,999"
Seat,Arona,1.8,1.0 TSI 110 FR Red Edition 5dr,"8,792",Manual,2021,Petrol,"£15,599"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"24,185",Manual,2020,Petrol,"£9,999"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"19,153",Manual,2020,Petrol,"£13,499"
Ford,Kuga,1.8,1.5 EcoBlue Titanium First Edition 5dr,"12,062",Manual,2020,Diesel,"£18,599"
Volkswagen,Polo,1.8,1.0 TSI 95 SE 5dr,"33,126",Manual,2019,Petrol,"£11,899"
Renault,Kadjar,1.8,1.3 TCE Iconic 5dr,"16,263",Manual,2019,Petrol,"£12,599"
Ford,Kuga,1.8,1.5 EcoBoost ST-Line 5dr 2WD,"28,564",Manual,2019,Petrol,"£14,999"
Audi,A6,1.8,40 TDI Quattro Black Edition 4dr S Tronic,"28,328",Manual,2021,Diesel,"£29,999"
Toyota,Corolla,1.8,2.0 VVT-i Hybrid Design 5dr CVT,"13,636",Manual,2020,Petrol/Electric,"£18,599"
Nissan,Micra,1.8,1.0 IG-T 92 Tekna 5dr CVT,"3,237",Manual,2022,Petrol,"£16,599"
Volkswagen,Golf,1.8,1.5 TSI 150 Life 5dr,"15,004",Manual,2022,Petrol,"£17,999"
Mini,Countryman,1.8,1.5 Cooper 5dr,"40,701",Manual,2018,Petrol,"£13,499"
Volkswagen,Polo,1.8,1.0 TSI 95 Match 5dr,"30,204",Manual,2021,Petrol,"£13,299"
Nissan,Qashqai,1.8,1.3 DiG-T MH Acenta Premium 5dr,"25,666",Manual,2022,Petrol,"£18,899"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"25,396",Manual,2020,Petrol,"£9,899"
Nissan,Juke,1.8,1.0 DiG-T 114 N-Connecta 5dr DCT,"10,884",Manual,2022,Petrol,"£17,799"
Vauxhall,Corsa,1.8,1.2 SE Nav 5dr,"29,930",Manual,2019,Petrol,"£9,599"
Ford,Puma,1.8,1.0 EcoBoost Hybrid mHEV 155 ST-Line X 5dr,"27,485",Manual,2020,Petrol/Electric,"£16,199"
Ford,Ecosport,1.8,1.0 EcoBoost 125 ST-Line 5dr,"25,635",Manual,2020,Petrol,"£12,699"
KIA,Sportage,1.8,1.7 CRDi ISG 2 5dr DCT Auto,"18,619",Manual,2017,Diesel,"£15,099"
Vauxhall,Corsa,1.8,1.2 Turbo SRi Premium 5dr,"21,897",Manual,2020,Petrol,"£11,399"
Nissan,Qashqai,1.8,1.3 DiG-T 160 Acenta Premium 5dr,"27,133",Manual,2020,Petrol,"£13,299"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"17,517",Manual,2020,Petrol,"£10,299"
Volkswagen,Golf,1.8,1.5 TSI 150 Style Edition 5dr,"9,482",Manual,2023,Petrol,"£21,699"
Audi,A6,1.8,40 TDI S Line 4dr S Tronic,"25,592",Manual,2020,Diesel,"£24,899"
Abarth,595,1.8,1.4 T-Jet 180 Competizione 3dr,"13,280",Manual,2020,Petrol,"£16,499"
Seat,Arona,1.8,1.0 TSI 110 FR Red Edition 5dr,"20,948",Manual,2021,Petrol,"£14,799"
Abarth,595,1.8,1.4 T-Jet 145 2dr,"24,923",Manual,2018,Petrol,"£11,199"
Skoda,Kodiaq,1.8,1.5 TSI SE L 5dr DSG [7 Seat],"11,437",Manual,2020,Petrol,"£23,999"
Volkswagen,Tiguan,1.8,1.5 TSi EVO 150 Match 5dr DSG,"19,190",Manual,2020,Petrol,"£20,099"
Nissan,Qashqai,1.8,1.3 DiG-T 160 Acenta Premium 5dr,"29,446",Manual,2020,Petrol,"£13,099"
Vauxhall,Corsa,1.8,1.2 SE Nav 5dr,"32,777",Manual,2019,Petrol,"£9,399"
Ford,Fiesta,1.8,1.0 EcoBoost Hybrid mHEV 125 ST-Line Edition 5dr,"15,786",Manual,2021,Petrol/Electric,"£13,299"
Renault,Captur,1.8,1.5 dCi 95 Iconic 5dr,"11,087",Manual,2020,Diesel,"£14,199"
Toyota,Aygo,1.8,1.0 VVT-i X-Play 5dr,"29,735",Manual,2019,Petrol,"£8,199"
Fiat,500,1.8,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,"8,043",Manual,2022,Petrol/Electric,"£11,499"
Seat,Arona,1.8,1.0 TSI 115 FR [EZ] 5dr,"26,523",Manual,2020,Petrol,"£12,799"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"19,177",Manual,2020,Petrol,"£10,199"
Honda,Jazz,1.8,1.5 i-MMD Hybrid SR 5dr eCVT,"6,264",Manual,2021,Petrol/Electric,"£18,799"
Volkswagen,T-Cross,1.8,1.0 TSI 110 SEL 5dr,"18,365",Manual,2021,Petrol,"£17,199"
Toyota,Aygo,1.8,1.0 VVT-i X-Trend TSS 5dr,"13,564",Manual,2021,Petrol,"£10,299"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"22,196",Manual,2020,Petrol,"£10,099"
Audi,Q2,1.8,2.0 TFSI Quattro S Line 5dr S Tronic,"15,299",Manual,2018,Petrol,"£21,699"
Seat,Ateca,1.8,1.5 TSI EVO SE Technology 5dr DSG,"26,466",Manual,2021,Petrol,"£18,599"
Fiat,500,1.8,1.0 Mild Hybrid Dolcevita [Part Leather] 3dr,"5,056",Manual,2022,Petrol/Electric,"£11,499"
Ford,Puma,1.8,1.0 EcoBoost Hybrid mHEV Titanium 5dr,"19,787",Manual,2021,Petrol/Electric,"£15,499"
Ford,C-Max,1.8,1.0 EcoBoost Zetec 5dr,"34,858",Manual,2018,Petrol,"£9,799"
KIA,Sportage,1.8,1.6T GDi ISG 4 5dr DCT Auto [AWD],"22,047",Manual,2019,Petrol,"£20,399"
Renault,Clio,1.8,1.0 TCe 90 Lutecia SE 5dr,"13,291",Manual,2021,Petrol,"£14,399"
Hyundai,Tucson,1.8,1.6 GDi SE Nav 5dr 2WD,"16,708",Manual,2020,Petrol,"£13,999"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"25,756",Manual,2020,Petrol,"£9,899"
Skoda,Fabia,1.8,1.0 MPI Colour Edition 5dr,"28,763",Manual,2020,Petrol,"£9,799"
Honda,Hr-V,1.8,1.5 i-VTEC SE 5dr,"25,642",Manual,2019,Petrol,"£15,099"
Toyota,Corolla,1.8,2.0 VVT-i Hybrid GR Sport 5dr CVT,"17,860",Manual,2021,Petrol/Electric,"£20,999"
Ford,Focus,1.8,1.5 EcoBlue 120 ST-Line Edition 5dr,"28,154",Manual,2020,Diesel,"£13,799"
BMW,X2,1.8,xDrive 20d Sport 5dr Step Auto,"15,104",Manual,2020,Diesel,"£22,399"
Ford,Puma,1.8,1.0 EcoBoost Hybrid mHEV ST-Line X 5dr,"25,275",Manual,2021,Petrol/Electric,"£16,299"
Toyota,Aygo,1.8,1.0 VVT-i X-Play 5dr,"37,751",Manual,2019,Petrol,"£7,999"
Skoda,Superb,1.8,1.4 TSI iV SE L DSG 5dr,"14,342",Manual,2021,Petrol/PlugIn,"£24,999"
Skoda,Fabia,1.8,1.0 TSI 110 Colour Edition 5dr DSG,"13,584",Manual,2022,Petrol,"£15,899"
Volkswagen,Polo,1.8,1.0 TSI 110 R-Line 5dr,"18,182",Manual,2021,Petrol,"£16,199"
Vauxhall,Mokka X,1.8,1.6CDTi [136] Design Nav 5dr Auto,"15,992",Manual,2019,Diesel,"£13,699"
Volkswagen,T-Cross,1.8,1.0 TSI 110 SE 5dr,"11,564",Manual,2021,Petrol,"£16,699"
Skoda,Octavia,1.8,1.4 TSI iV SE L DSG 5dr,"20,421",Manual,2021,Petrol/PlugIn,"£21,099"
KIA,RIO,1.8,1.25 2 5dr,"24,248",Manual,2022,Petrol,"£12,699"
Volkswagen,Arteon,1.8,2.0 TSI R-Line 5dr DSG,"13,265",Manual,2022,Petrol,"£29,199"
Hyundai,Tucson,1.8,1.6 CRDi 48V MHD SE Nav 5dr 2WD,"21,189",Manual,2021,Diesel,"£16,999"
Toyota,Aygo,1.8,1.0 VVT-i X-Plore 5dr,"24,062",Manual,2018,Petrol,"£8,699"
Vauxhall,Corsa,1.8,1.2 Turbo SRi Nav 5dr,"28,454",Manual,2020,Petrol,"£11,099"
Volkswagen,Arteon,1.8,2.0 TSI R-Line 5dr DSG,"12,030",Manual,2022,Petrol,"£25,999"
KIA,Stonic,1.8,1.0T GDi 99 2 5dr,"10,907",Manual,2022,Petrol,"£14,999"
Ford,Fiesta,1.8,1.0 EcoBoost Titanium 5dr,"2,379",Manual,2023,Petrol,"£15,799"
Mini,Hatchback,1.8,1.5 Cooper II 5dr Auto,"19,729",Manual,2018,Petrol,"£13,999"
BMW,2 Series,1.8,M240i 2dr [Nav] Step Auto,"22,641",Manual,2019,Petrol,"£20,899"
Toyota,Corolla,1.8,1.8 VVT-i Hybrid Excel 5dr CVT,"16,776",Manual,2022,Petrol/Electric,"£22,199"
BMW,4 Series,1.8,420d [190] M Sport 2dr Auto [Professional Media],"29,425",Manual,2019,Diesel,"£18,699"
Volkswagen,Polo,1.8,1.0 TSI 115 SEL 5dr DSG,"16,592",Manual,2020,Petrol,"£16,399"
Seat,Arona,1.8,1.0 TSI 110 FR [EZ] 5dr,"14,152",Manual,2021,Petrol,"£12,999"
Toyota,Yaris,1.8,1.5 Hybrid Dynamic 5dr CVT,"16,156",Manual,2021,Petrol/Electric,"£17,999"
Audi,A3,1.8,35 TFSI S Line 5dr S Tronic,"21,352",Manual,2020,Petrol,"£19,199"
BMW,M2,1.8,M2 Competition 2dr DCT,"23,094",Manual,2020,Petrol,"£35,599"
Vauxhall,Corsa,1.8,1.2 Turbo Elite 5dr Auto,"23,065",Manual,2021,Petrol,"£13,999"
Vauxhall,Corsa,1.8,1.2 Turbo Elite 5dr Auto,"15,535",Manual,2021,Petrol,"£13,999"
Peugeot,2008,1.8,1.2 PureTech Allure Premium 5dr,"9,122",Manual,2020,Petrol,"£16,599"
Renault,Captur,1.8,0.9 TCE 90 Play 5dr,"14,835",Manual,2019,Petrol,"£10,099"
Ford,Kuga,1.8,1.5 EcoBlue Zetec 5dr,"17,787",Manual,2020,Diesel,"£17,699"
Audi,TT,1.8,50 TFSI Quattro TTS 2dr S Tronic,"13,137",Manual,2020,Petrol,"£29,799"
Vauxhall,Corsa,1.8,1.2 Turbo SE Premium 5dr,"14,282",Manual,2020,Petrol,"£11,299"
Nissan,Qashqai,1.8,1.3 DiG-T MH 158 N-Connecta 5dr Xtronic,"8,925",Manual,2022,Petrol,"£23,499"
